index	Category	Rating	Reviews	Size	Installs	Type	Price	Content Rating	Genres	Last Updated
2564	0.022	0.044000000000000004	5.4768e-05	0.00026624	5e-05	0.01	0.0	0.01	0.037	0.00196
2566	0.022	0.045	2.5562e-05	0.0031744	5e-05	0.01	0.0	0.02	0.037	0.00118
2567	0.022	0.043	1.6404e-05	0.00023552	1e-05	0.01	0.0	0.01	0.037	0.00157
2568	0.022	0.044000000000000004	2.508e-06	0.0006144	5e-06	0.01	0.0	0.01	0.037	0.00373
2569	0.022	0.046	7.9658e-05	0.0017408	5e-05	0.01	0.0	0.04	0.037	0.00114
2570	0.022	0.043	3.74e-07	0.002048	5e-07	0.01	0.0	0.01	0.037	0.00121
2571	0.022	0.048	0.001259075	0.0063488	0.0001	0.01	0.0	0.02	0.037	0.00131
2573	0.022	0.046	6.0562e-05	0.001536	5e-05	0.01	0.0	0.04	0.037	0.00114
2575	0.022	0.046	2.2098e-05	0.0018432	1e-05	0.01	0.0	0.01	0.037	0.00127
2576	0.022	0.043	0.000231325	0.00055296	0.0001	0.01	0.0	0.01	0.037	0.00118
2577	0.022	0.036000000000000004	1.3223e-05	0.00028671999999999997	0.0001	0.01	0.0	0.04	0.037	0.00903
2578	0.022	0.04	0.000479908	0.001536	0.0001	0.01	0.0	0.04	0.037	0.00142
2580	0.022	0.044000000000000004	0.00054093	0.00054272	0.0001	0.01	0.0	0.02	0.037	0.00128
2583	0.022	0.045	1.9583e-05	0.0037888	1e-05	0.01	0.0	0.02	0.037	0.00119
2585	0.022	0.042	7.9129e-05	0.0023552	5e-05	0.01	0.0	0.02	0.037	0.00118
2590	0.022	0.040999999999999995	0.00038212	0.0028672	0.0001	0.01	0.0	0.01	0.037	0.00125
2591	0.022	0.045	0.000412725	0.003584	0.0001	0.01	0.0	0.01	0.037	0.0012
2593	0.022	0.042	0.001259849	0.0077824	0.0005	0.01	0.0	0.04	0.037	0.00117
2595	0.022	0.043	0.001157004	0.0034816	0.0005	0.01	0.0	0.01	0.037	0.00408
2600	0.022	0.037000000000000005	0.000138026	0.00027648	5e-05	0.01	0.0	0.04	0.037	0.01003
2602	0.022	0.037000000000000005	4.253e-06	0.00041983999999999994	1e-06	0.01	0.0	0.02	0.037	0.00181
2607	0.022	0.040999999999999995	0.000309872	0.008704	0.0001	0.01	0.0	0.02	0.037	0.00117
2608	0.022	0.04	0.000479909	0.001536	0.0001	0.01	0.0	0.04	0.037	0.00142
2609	0.022	0.040999999999999995	1.7955e-05	0.0091136	5e-06	0.01	0.0	0.02	0.037	0.00118
2613	0.022	0.043	5.1502e-05	0.002048	5e-05	0.01	0.0	0.02	0.037	0.00126
2615	0.022	0.042	5.8341e-05	0.0009523200000000001	1e-05	0.01	0.0	0.01	0.037	0.01222
2617	0.022	0.042	0.001259894	0.0077824	0.0005	0.01	0.0	0.04	0.037	0.00117
2618	0.022	0.043	0.001157003	0.0034816	0.0005	0.01	0.0	0.01	0.037	0.00408
2619	0.022	0.040999999999999995	0.00016161	0.0016384	5e-05	0.01	0.0	0.02	0.037	0.00115
2626	0.022	0.04	3.3249e-05	0.00086016	1e-05	0.01	0.0	0.01	0.037	0.01364
2628	0.022	0.043	5.1504e-05	0.002048	5e-05	0.01	0.0	0.02	0.037	0.00126
2630	0.022	0.042	0.001259894	0.0077824	0.0005	0.01	0.0	0.04	0.037	0.00117
2631	0.022	0.04	0.000852455	0.0069632	0.0001	0.01	0.0	0.04	0.037	0.00117
2632	0.022	0.044000000000000004	0.000900064	0.0013312	0.0001	0.01	0.0	0.04	0.037	0.0012
2633	0.022	0.04	3.677e-06	0.00512	1e-06	0.01	0.0	0.04	0.037	0.0016
2634	0.022	0.042	7.9129e-05	0.0023552	5e-05	0.01	0.0	0.02	0.037	0.00118
2637	0.022	0.040999999999999995	0.000382121	0.0028672	0.0001	0.01	0.0	0.01	0.037	0.00125
2640	0.022	0.04	2.052e-06	0.0007168	1e-06	0.01	0.0	0.02	0.037	0.00427
2641	0.022	0.042	7.913e-05	0.0023552	5e-05	0.01	0.0	0.02	0.037	0.00118
2643	0.022	0.042	0.001259894	0.0077824	0.0005	0.01	0.0	0.04	0.037	0.00117
2645	0.022	0.04	0.000852455	0.0069632	0.0001	0.01	0.0	0.04	0.037	0.00117
2648	0.022	0.044000000000000004	0.000900064	0.0013312	0.0001	0.01	0.0	0.04	0.037	0.0012
2649	0.022	0.044000000000000004	0.000624557	0.0057344	0.0001	0.01	0.0	0.04	0.037	0.00124
2652	0.022	0.04	3.3249e-05	0.00086016	1e-05	0.01	0.0	0.01	0.037	0.01364
2653	0.022	0.042	7.913e-05	0.0023552	5e-05	0.01	0.0	0.02	0.037	0.00118
2654	0.023	0.04	0.000141613	0.0022528	0.0001	0.01	0.0	0.02	0.038	0.0012
2655	0.023	0.045	0.006210998	0.001536	0.001	0.01	0.0	0.01	0.038	0.00117
2657	0.023	0.043	9.4294e-05	0.003072	0.0001	0.01	0.0	0.01	0.038	0.00128
2658	0.023	0.042	0.000608753	0.003072	0.0001	0.01	0.0	0.01	0.038	0.00128
2659	0.023	0.043	3.8961e-05	0.0027648	5e-05	0.01	0.0	0.01	0.038	0.00118
2663	0.023	0.045	0.00097327	0.002048	0.0005	0.01	0.0	0.02	0.038	0.00114
2664	0.023	0.043	0.000909226	0.0043008	0.001	0.01	0.0	0.02	0.038	0.0012
2666	0.023	0.042	0.000857923	0.0018432	0.0005	0.01	0.0	0.01	0.038	0.0012
2667	0.023	0.044000000000000004	3.5563e-05	0.00043008	1e-05	0.01	0.0	0.01	0.038	0.00128
2669	0.023	0.042	0.000106798	0.003072	5e-05	0.01	0.0	0.01	0.038	0.00128
2670	0.023	0.036000000000000004	8.82e-06	0.0033792	5e-05	0.01	0.0	0.01	0.038	0.00126
2671	0.023	0.045	3.7186e-05	0.0008089600000000001	1e-05	0.01	0.0	0.01	0.038	0.00151
2672	0.023	0.044000000000000004	2.5714e-05	0.0012288	1e-05	0.01	0.0	0.01	0.038	0.00127
2673	0.023	0.038	4.4255e-05	0.001536	0.0001	0.01	0.0	0.01	0.038	0.00117
2675	0.023	0.036000000000000004	1.8252e-05	0.001024	0.0001	0.01	0.0	0.01	0.038	0.00114
2676	0.023	0.042	4.275e-05	0.00101376	0.0001	0.01	0.0	0.01	0.038	0.00116
2677	0.023	0.036000000000000004	3.656e-06	0.0009216	1e-05	0.01	0.0	0.02	0.038	0.00117
2679	0.023	0.044000000000000004	0.000662287	0.0021504	0.0001	0.01	0.0	0.01	0.038	0.00117
2680	0.023	0.045	3.0834e-05	0.0013312	1e-05	0.01	0.0	0.01	0.038	0.00134
2681	0.023	0.040999999999999995	0.00036729	0.0011264	0.0001	0.01	0.0	0.01	0.038	0.00131
2682	0.023	0.043	2.588e-06	0.0021504	1e-05	0.01	0.0	0.01	0.038	0.00128
2683	0.023	0.043	0.000162655	0.00082944	0.0001	0.01	0.0	0.02	0.038	0.00141
2686	0.023	0.042	0.000171584	0.0012288	0.0001	0.01	0.0	0.01	0.038	0.00125
2687	0.023	0.042	0.000244141	0.00074752	0.0001	0.01	0.0	0.01	0.038	0.00114
2689	0.023	0.042	0.000142512	0.001536	0.0001	0.01	0.0	0.01	0.038	0.00126
2690	0.023	0.043	0.000109124	0.0022528	0.0001	0.01	0.0	0.01	0.038	0.00118
2691	0.023	0.046	0.000135043	0.0011264	0.0001	0.01	0.0	0.01	0.038	0.00121
2692	0.023	0.044000000000000004	0.000108592	0.0008499200000000001	0.0001	0.01	0.0	0.01	0.038	0.00127
2694	0.023	0.038	4.8732e-05	0.002048	0.0001	0.01	0.0	0.01	0.038	0.0012
2695	0.023	0.046	0.000308234	0.0038912	0.0001	0.01	0.0	0.01	0.038	0.00118
2696	0.023	0.045	0.000178497	0.00093184	0.0001	0.01	0.0	0.01	0.038	0.00118
2697	0.023	0.040999999999999995	6.8406e-05	0.0024576	0.0001	0.01	0.0	0.01	0.038	0.00126
2700	0.023	0.038	1.8364e-05	0.0029696	1e-05	0.01	0.0	0.01	0.038	0.00116
2702	0.023	0.033	9.189e-06	0.0100352	1e-05	0.01	0.0	0.02	0.038	0.00119
2703	0.023	0.040999999999999995	2.3187e-05	0.00256	1e-05	0.01	0.0	0.01	0.038	0.0016
2705	0.023	0.042	9.975e-06	0.0018432	1e-05	0.01	0.0	0.01	0.038	0.0031
2707	0.023	0.044000000000000004	7.793e-06	0.00062464	5e-06	0.01	0.0	0.01	0.038	0.00295
2708	0.023	0.040999999999999995	9.701e-06	0.0014336	5e-06	0.01	0.0	0.01	0.038	0.00126
2709	0.023	0.042	3.1519e-05	0.0021504	1e-05	0.01	0.0	0.01	0.038	0.00169
2711	0.023	0.043	0.000213735	0.0044032	0.0001	0.01	0.0	0.01	0.038	0.00127
2712	0.023	0.045	0.006211039	0.001536	0.001	0.01	0.0	0.01	0.038	0.00117
2713	0.023	0.040999999999999995	4.2871e-05	0.0023552	1e-05	0.01	0.0	0.01	0.038	0.00124
2714	0.023	0.045	0.000315908	0.0053248	0.0001	0.01	0.0	0.01	0.038	0.00119
2717	0.023	0.045	7.9261e-05	0.0058368	5e-05	0.01	0.0	0.01	0.038	0.00117
2718	0.023	0.046	0.000284725	0.002048	0.0001	0.01	0.0	0.01	0.038	0.0012
2719	0.023	0.047	6.7071e-05	0.004096	1e-05	0.01	0.0	0.01	0.038	0.00119
2720	0.023	0.043	4.6153e-05	0.0017408	0.0001	0.01	0.0	0.01	0.038	0.00116
2721	0.023	0.044000000000000004	0.000101883	0.0013312	0.0001	0.01	0.0	0.01	0.038	0.00117
2722	0.023	0.044000000000000004	1.659e-06	0.0033792	5e-07	0.01	0.0	0.01	0.038	0.00152
2723	0.023	0.042	9.975e-06	0.0018432	1e-05	0.01	0.0	0.01	0.038	0.0031
2728	0.023	0.040999999999999995	2.8523e-05	0.0029696	5e-05	0.01	0.0	0.01	0.038	0.00117
2730	0.023	0.045	3.7253e-05	0.0031744	1e-05	0.01	0.0	0.01	0.038	0.00117
2734	0.023	0.046	0.000284721	0.002048	0.0001	0.01	0.0	0.01	0.038	0.0012
2735	0.023	0.043	3.42e-06	0.0013312	1e-06	0.01	0.0	0.01	0.038	0.00274
2736	0.023	0.040999999999999995	7.193e-06	0.00074752	5e-06	0.01	0.0	0.01	0.038	0.00138
2740	0.023	0.046	2.278e-06	0.0012288	5e-06	0.01	0.0	0.01	0.038	0.00136
2741	0.023	0.042	5.121e-06	0.00090112	5e-06	0.01	0.0	0.01	0.038	0.00138
2742	0.023	0.042	3.9735e-05	0.0018432	5e-05	0.01	0.0	0.02	0.038	0.00126
2743	0.023	0.040999999999999995	9.701e-06	0.0014336	5e-06	0.01	0.0	0.01	0.038	0.00126
2744	0.023	0.042	1.558e-06	0.0021504	1e-06	0.01	0.0	0.01	0.038	0.01218
2745	0.023	0.043	0.000213735	0.0044032	0.0001	0.01	0.0	0.01	0.038	0.00127
2746	0.023	0.042	1.6966e-05	0.0034816	1e-05	0.01	0.0	0.01	0.038	0.00139
2749	0.023	0.045	0.006211039	0.001536	0.001	0.01	0.0	0.01	0.038	0.00117
2751	0.023	0.04	4.1986e-05	0.0026624	5e-05	0.01	0.0	0.02	0.038	0.00114
2753	0.023	0.044000000000000004	0.000186116	0.0034816	5e-05	0.01	0.0	0.01	0.038	0.00117
2754	0.023	0.04	1.3085e-05	0.00027648	1e-05	0.01	0.0	0.02	0.038	0.00385
2755	0.023	0.045	0.000315908	0.0053248	0.0001	0.01	0.0	0.01	0.038	0.00119
2757	0.023	0.040999999999999995	2.8523e-05	0.0029696	5e-05	0.01	0.0	0.01	0.038	0.00117
2760	0.023	0.045	4.4588e-05	0.002048	5e-05	0.01	0.0	0.01	0.038	0.00139
2761	0.023	0.042	4.158e-06	0.0023552	5e-06	0.01	0.0	0.02	0.038	0.00149
2763	0.023	0.043	0.000909204	0.0043008	0.001	0.01	0.0	0.02	0.038	0.0012
2764	0.023	0.044000000000000004	0.000279428	0.0016384	0.0001	0.01	0.0	0.01	0.038	0.00117
2765	0.023	0.045	3.3583e-05	0.0012288	1e-05	0.01	0.0	0.01	0.038	0.00121
2766	0.023	0.046	9.4205e-05	0.0006656	1e-05	0.01	0.0	0.01	0.038	0.00168
2768	0.023	0.043	9.552e-05	0.001536	0.0001	0.01	0.0	0.02	0.038	0.00117
2769	0.023	0.043	4.6153e-05	0.0017408	0.0001	0.01	0.0	0.01	0.038	0.00116
2770	0.023	0.040999999999999995	6.8406e-05	0.0024576	0.0001	0.01	0.0	0.01	0.038	0.00126
2771	0.023	0.047	0.000181798	0.0022528	0.0001	0.01	0.0	0.01	0.038	0.00121
2773	0.023	0.042	0.000142512	0.001536	0.0001	0.01	0.0	0.01	0.038	0.00126
2775	0.023	0.042	3.9735e-05	0.0018432	5e-05	0.01	0.0	0.02	0.038	0.00126
2776	0.023	0.042	5.121e-06	0.00090112	5e-06	0.01	0.0	0.01	0.038	0.00138
2777	0.023	0.040999999999999995	9.701e-06	0.0014336	5e-06	0.01	0.0	0.01	0.038	0.00126
2778	0.023	0.04	1.3085e-05	0.00027648	1e-05	0.01	0.0	0.02	0.038	0.00385
2779	0.023	0.040999999999999995	2.8523e-05	0.0029696	5e-05	0.01	0.0	0.01	0.038	0.00117
2780	0.023	0.045	4.4588e-05	0.002048	5e-05	0.01	0.0	0.01	0.038	0.00139
2781	0.023	0.046	9.4205e-05	0.0006656	1e-05	0.01	0.0	0.01	0.038	0.00168
2782	0.023	0.043	9.552e-05	0.001536	0.0001	0.01	0.0	0.02	0.038	0.00117
2785	0.023	0.04	4.602e-06	0.00063488	5e-06	0.01	0.0	0.01	0.038	0.00341
2786	0.023	0.045	7.2596e-05	0.0019456	1e-05	0.01	0.0	0.02	0.038	0.00117
2787	0.023	0.040999999999999995	0.000110425	0.0027648	0.0001	0.01	0.0	0.01	0.038	0.00163
2788	0.023	0.044000000000000004	2.375e-06	0.00011264	1e-06	0.01	0.0	0.01	0.038	0.00756
2789	0.023	0.04	1.3085e-05	0.00027648	1e-05	0.01	0.0	0.02	0.038	0.00385
2791	0.023	0.045	3.5497e-05	0.0016384	1e-05	0.01	0.0	0.01	0.038	0.0014
2792	0.023	0.044000000000000004	3.878e-06	0.00090112	1e-06	0.01	0.0	0.01	0.038	0.00204
2793	0.023	0.045	3.3583e-05	0.0012288	1e-05	0.01	0.0	0.01	0.038	0.00121
2794	0.023	0.040999999999999995	6.8406e-05	0.0024576	0.0001	0.01	0.0	0.01	0.038	0.00114
2795	0.023	0.043	4.4071e-05	0.0057344	5e-05	0.01	0.0	0.01	0.038	0.00132
2796	0.023	0.045	0.006212081	0.001536	0.001	0.01	0.0	0.01	0.038	0.00117
2797	0.023	0.042	3.9735e-05	0.0018432	5e-05	0.01	0.0	0.02	0.038	0.00126
2799	0.023	0.045	5.123e-06	0.0014336	5e-06	0.01	0.0	0.01	0.038	0.00123
2800	0.023	0.047	0.000181823	0.0022528	0.0001	0.01	0.0	0.01	0.038	0.00121
2801	0.024	0.040999999999999995	1.9232e-05	0.0028672	1e-05	0.01	0.0	0.01	0.039	0.00114
2802	0.024	0.046	9.8716e-05	0.0060416	5e-05	0.01	0.0	0.01	0.039	0.00119
2803	0.024	0.048	0.0001095	0.0037888	1e-05	0.01	0.0	0.01	0.039	0.00118
2804	0.024	0.04	2.1159e-05	0.0036864	5e-06	0.01	0.0	0.01	0.039	0.00301
2805	0.024	0.047	1.32e-06	0.0009728	5e-07	0.01	0.0	0.01	0.039	0.00154
2806	0.024	0.047	5.0424e-05	0.0083968	1e-05	0.01	0.0	0.01	0.039	0.00118
2807	0.024	0.040999999999999995	3.2398e-05	0.0028672	1e-05	0.01	0.0	0.01	0.039	0.00119
2810	0.024	0.045	3.8953e-05	0.00099328	5e-05	0.01	0.0	0.01	0.039	0.00125
2811	0.024	0.047	0.000142634	0.0022528	0.0001	0.01	0.0	0.01	0.039	0.00145
2812	0.024	0.047	0.00025945	0.0017408	0.0001	0.01	0.0	0.01	0.039	0.00188
2815	0.024	0.045	2.1841e-05	0.00078848	1e-05	0.01	0.0	0.01	0.039	0.00127
2817	0.024	0.045	1.0349e-05	0.0011264	1e-05	0.01	0.0	0.01	0.039	0.00487
2818	0.024	0.045	8.59e-07	0.0021504	1e-06	0.01	0.0	0.01	0.039	0.00133
2819	0.024	0.044000000000000004	4.0289e-05	0.0019456	5e-05	0.01	0.0	0.01	0.039	0.0014
2821	0.024	0.043	4.968e-05	0.0008908799999999999	5e-05	0.01	0.0	0.01	0.039	0.0014
2822	0.024	0.045	3.378e-06	0.003072	1e-05	0.01	0.0	0.04	0.039	0.00126
2823	0.024	0.044000000000000004	1.0525e-05	0.00256	1e-05	0.01	0.0	0.01	0.039	0.00124
2824	0.024	0.033	3.492e-06	0.0017408	5e-05	0.01	0.0	0.01	0.039	0.00167
2826	0.024	0.044000000000000004	1.864e-06	0.0013312	5e-06	0.01	0.0	0.01	0.039	0.00209
2827	0.024	0.045	7.4476e-05	0.0023552	0.0001	0.01	0.0	0.01	0.039	0.00162
2830	0.024	0.045	3.116e-06	0.0022528	5e-06	0.01	0.0	0.01	0.039	0.00117
2831	0.024	0.047	3.1985e-05	0.00093184	1e-05	0.01	0.0	0.01	0.039	0.00114
2832	0.024	0.045	4.4e-06	0.0008499200000000001	1e-05	0.01	0.0	0.01	0.039	0.00123
2834	0.024	0.046	1.1677e-05	0.0019456	1e-05	0.01	0.0	0.01	0.039	0.00146
2835	0.024	0.044000000000000004	0.003158047	0.0054272	0.001	0.01	0.0	0.01	0.039	0.0012
2837	0.024	0.043	5.6114e-05	0.0017408	0.0001	0.01	0.0	0.01	0.039	0.00142
2838	0.024	0.046	1.57e-05	0.001024	1e-05	0.01	0.0	0.01	0.039	0.00144
2840	0.024	0.045	2.6361e-05	0.0029696	5e-05	0.01	0.0	0.01	0.039	0.00126
2841	0.024	0.045	0.000285788	0.0047104	0.0001	0.01	0.0	0.01	0.039	0.00359
2842	0.024	0.042	4.41e-06	0.0004608	1e-05	0.01	0.0	0.01	0.039	0.00154
2843	0.024	0.04	5.855e-06	0.0005017600000000001	1e-05	0.01	0.0	0.01	0.039	0.00139
2845	0.024	0.047	0.000233039	0.0024576	0.0001	0.01	0.0	0.01	0.039	0.00123
2846	0.024	0.043	2.8578e-05	0.0023552	0.0001	0.01	0.0	0.01	0.039	0.00123
2847	0.024	0.046	0.001159058	0.00256	0.001	0.01	0.0	0.01	0.039	0.00117
2848	0.024	0.044000000000000004	5.3421e-05	0.0026624	0.0001	0.01	0.0	0.01	0.039	0.00114
2850	0.024	0.043	0.00011688	0.0002048	0.0001	0.01	0.0	0.01	0.039	0.00219
2851	0.024	0.043	2.173e-05	0.0019456	1e-05	0.01	0.0	0.01	0.039	0.00189
2852	0.024	0.044000000000000004	6.2421e-05	0.00098304	5e-05	0.01	0.0	0.01	0.039	0.00123
2854	0.024	0.044000000000000004	7.0189e-05	0.0013312	5e-05	0.01	0.0	0.02	0.039	0.01205
2855	0.024	0.046	0.000847159	0.00043008	0.0001	0.01	0.0	0.01	0.039	0.00383
2856	0.024	0.043	0.000251951	0.0016384	0.0001	0.01	0.0	0.04	0.039	0.0014
2857	0.024	0.046	9.8716e-05	0.0060416	5e-05	0.01	0.0	0.01	0.039	0.00119
2860	0.024	0.042	0.000240475	0.0009728	0.0001	0.01	0.0	0.01	0.039	0.00371
2862	0.024	0.044000000000000004	0.003157936	0.0054272	0.001	0.01	0.0	0.01	0.039	0.0012
2863	0.024	0.039	5.5427e-05	0.0006758399999999999	0.0001	0.01	0.0	0.01	0.039	0.00978
2866	0.024	0.042	0.00032916	0.0027648	0.0001	0.01	0.0	0.01	0.039	0.00183
2868	0.024	0.043	4.2677e-05	0.0022528	1e-05	0.01	0.0	0.01	0.039	0.00166
2870	0.024	0.043	0.000811693	0.00512	0.0005	0.01	0.0	0.01	0.039	0.00118
2871	0.024	0.040999999999999995	2.344e-05	0.003072	1e-05	0.01	0.0	0.01	0.039	0.0014
2873	0.024	0.043	4.2079e-05	0.0017408	1e-05	0.01	0.0	0.01	0.039	0.01161
2874	0.024	0.04	2.9707e-05	0.0018432	1e-05	0.01	0.0	0.01	0.039	0.01387
2875	0.024	0.04	1.5098e-05	0.001024	1e-05	0.01	0.0	0.01	0.039	0.00635
2876	0.024	0.04	3.5724e-05	0.00101376	1e-05	0.01	0.0	0.01	0.039	0.01386
2877	0.024	0.044000000000000004	7.1898e-05	0.0023552	5e-05	0.01	0.0	0.01	0.039	0.00414
2878	0.024	0.043	0.004865093	0.0052224	0.001	0.01	0.0	0.01	0.039	0.00114
2879	0.024	0.040999999999999995	0.00010608	0.003584	0.0001	0.01	0.0	0.01	0.039	0.00154
2880	0.024	0.042	4.4941e-05	0.0016384	1e-05	0.01	0.0	0.01	0.039	0.0077
2881	0.024	0.039	0.000129272	0.0011264	0.0001	0.01	0.0	0.01	0.039	0.00121
2882	0.024	0.044000000000000004	0.000111066	0.0075776	5e-05	0.01	0.0	0.01	0.039	0.00117
2883	0.024	0.044000000000000004	4.9553e-05	0.0049152	1e-05	0.0	0.000599	0.01	0.039	0.00126
2885	0.024	0.044000000000000004	7.0189e-05	0.0013312	5e-05	0.01	0.0	0.02	0.039	0.01205
2886	0.024	0.046	0.000847159	0.00043008	0.0001	0.01	0.0	0.01	0.039	0.00383
2887	0.024	0.043	0.000251951	0.0016384	0.0001	0.01	0.0	0.04	0.039	0.0014
2888	0.024	0.046	9.8716e-05	0.0060416	5e-05	0.01	0.0	0.01	0.039	0.00119
2890	0.024	0.04	0.000130081	0.0005734399999999999	0.0001	0.01	0.0	0.01	0.039	0.00383
2891	0.024	0.043	0.000462152	0.0001536	0.0001	0.01	0.0	0.01	0.039	0.01138
2892	0.024	0.042	0.000140917	0.00058368	0.0001	0.01	0.0	0.01	0.039	0.0017
2893	0.024	0.04	8.886e-05	0.00062464	5e-05	0.01	0.0	0.01	0.039	0.00601
2894	0.024	0.040999999999999995	4.9211e-05	0.00019455999999999998	1e-05	0.01	0.0	0.01	0.039	0.00678
2895	0.024	0.040999999999999995	0.000351254	0.0004096	0.0001	0.01	0.0	0.01	0.039	0.00152
2896	0.024	0.04	0.000157506	0.0048128	0.0001	0.01	0.0	0.01	0.039	0.00188
2898	0.024	0.043	0.00011688	0.0002048	0.0001	0.01	0.0	0.01	0.039	0.00219
2899	0.024	0.042	0.000240475	0.0009728	0.0001	0.01	0.0	0.01	0.039	0.00371
2901	0.024	0.04	3.4753e-05	0.0022528	1e-05	0.01	0.0	0.01	0.039	0.00148
2902	0.024	0.044000000000000004	0.000635846	0.0014336	0.0005	0.01	0.0	0.01	0.039	0.00189
2903	0.024	0.040999999999999995	7.814e-05	0.001024	5e-05	0.01	0.0	0.01	0.039	0.0029
2906	0.024	0.043	1.2865e-05	0.0007065600000000001	1e-06	0.0	0.000299	0.01	0.039	0.01483
2907	0.024	0.042	0.000215343	0.0045056	0.0001	0.01	0.0	0.01	0.039	0.00137
2911	0.024	0.043	0.004865107	0.0052224	0.001	0.01	0.0	0.01	0.039	0.00114
2912	0.024	0.044000000000000004	4.9553e-05	0.0049152	1e-05	0.0	0.000599	0.01	0.039	0.00126
2914	0.024	0.044000000000000004	0.000852649	0.0044032	0.0005	0.01	0.0	0.02	0.039	0.00155
2915	0.024	0.044000000000000004	0.001494491	0.0021504	0.0005	0.01	0.0	0.01	0.039	0.00617
2917	0.024	0.046	0.000819774	0.00256	0.0001	0.01	0.0	0.01	0.039	0.00155
2918	0.024	0.04	3.3439e-05	0.00039935999999999997	5e-05	0.01	0.0	0.01	0.039	0.00863
2919	0.024	0.040999999999999995	0.000351255	0.0004096	0.0001	0.01	0.0	0.01	0.039	0.00152
2920	0.024	0.042	0.000477831	0.0052224	0.0001	0.01	0.0	0.01	0.039	0.00123
2923	0.024	0.046	0.000126337	0.00098304	1e-05	0.01	0.0	0.01	0.039	0.00623
2925	0.024	0.042	0.000240475	0.0009728	0.0001	0.01	0.0	0.01	0.039	0.00371
2927	0.024	0.042	1.5426e-05	0.00512	1e-05	0.01	0.0	0.01	0.039	0.00127
2930	0.024	0.044000000000000004	0.001490732	0.0021504	0.0005	0.01	0.0	0.01	0.039	0.00132
2932	0.024	0.044000000000000004	0.001163232	0.0031744	0.0005	0.01	0.0	0.01	0.039	0.00131
2933	0.024	0.040999999999999995	0.00011468	0.0027648	0.0001	0.01	0.0	0.01	0.039	0.00286
2937	0.024	0.044000000000000004	0.003158151	0.0054272	0.001	0.01	0.0	0.01	0.039	0.0012
2938	0.024	0.045	0.007594559	0.0034816	0.001	0.01	0.0	0.02	0.039	0.00114
2940	0.024	0.038	0.000167652	0.0012288	0.0001	0.01	0.0	0.01	0.039	0.00219
2941	0.024	0.043	0.000811714	0.00512	0.0005	0.01	0.0	0.01	0.039	0.00118
2942	0.024	0.044000000000000004	0.001075277	0.0048128	0.001	0.01	0.0	0.04	0.039	0.00117
2946	0.024	0.042	9.3726e-05	0.00094208	5e-05	0.01	0.0	0.01	0.039	0.00143
2949	0.024	0.043	0.004865132	0.0052224	0.001	0.01	0.0	0.01	0.039	0.00114
2950	0.024	0.044000000000000004	4.9553e-05	0.0049152	1e-05	0.0	0.000599	0.01	0.039	0.00126
2951	0.024	0.042	0.000197295	0.0024576	0.0001	0.01	0.0	0.01	0.039	0.00523
2952	0.024	0.040999999999999995	2.1578e-05	0.00016384	1e-05	0.01	0.0	0.01	0.039	0.00446
2953	0.024	0.043	0.000307453	0.0017408	0.0001	0.01	0.0	0.01	0.039	0.00398
2954	0.024	0.04	3.2896e-05	0.0031744	5e-05	0.01	0.0	0.01	0.039	0.00259
2955	0.024	0.046	9.8717e-05	0.0060416	5e-05	0.01	0.0	0.01	0.039	0.00119
2956	0.024	0.043	0.000542561	0.0047104	0.0001	0.01	0.0	0.01	0.039	0.0033
2957	0.024	0.044000000000000004	0.003158151	0.0054272	0.001	0.01	0.0	0.01	0.039	0.0012
2958	0.024	0.045	0.000462702	0.004608	0.0001	0.01	0.0	0.01	0.039	0.00119
2960	0.025	0.043	1.802e-06	0.0010035200000000001	1e-06	0.01	0.0	0.01	0.025	0.0016
2964	0.025	0.044000000000000004	0.000133825	0.0034816	0.0001	0.01	0.0	0.03	0.025	0.00126
2965	0.025	0.047	0.000911995	0.002048	0.0001	0.01	0.0	0.01	0.025	0.00119
2966	0.025	0.046	1.733e-06	0.0019456	5e-06	0.01	0.0	0.01	0.025	0.00134
2967	0.025	0.042	0.000342909	0.0006144	0.0001	0.01	0.0	0.01	0.025	0.00117
2969	0.025	0.043	5.627e-05	0.001536	5e-05	0.01	0.0	0.01	0.025	0.00117
2970	0.025	0.045	0.000107724	0.0006656	5e-05	0.01	0.0	0.01	0.025	0.0012
2971	0.025	0.046	0.000101455	0.00063488	5e-05	0.01	0.0	0.01	0.025	0.00117
2978	0.025	0.039	7.6346e-05	0.0014336	5e-05	0.01	0.0	0.01	0.025	0.00126
2981	0.025	0.043	3.9878e-05	0.00062464	1e-05	0.01	0.0	0.01	0.025	0.00123
2982	0.025	0.046	0.000152867	0.0017408	0.0001	0.01	0.0	0.01	0.025	0.00117
2983	0.025	0.043	6.358e-05	0.0024576	5e-05	0.01	0.0	0.01	0.025	0.00131
2985	0.025	0.04	0.000135763	0.0013312	0.0001	0.01	0.0	0.01	0.025	0.00118
2986	0.025	0.04	0.000176448	0.001024	5e-05	0.01	0.0	0.01	0.025	0.00372
2987	0.025	0.046	1.981e-06	0.001024	1e-06	0.01	0.0	0.01	0.025	0.0016
2988	0.025	0.043	1.6016e-05	0.0007065600000000001	1e-05	0.01	0.0	0.01	0.025	0.01056
2989	0.025	0.042	9.992e-06	0.0031744	1e-05	0.01	0.0	0.01	0.025	0.00189
